propertyId,primaryPropertyType,secondaryPropertyType,primaryCategory,address,state,locarea,suburb,postcode,suburbId,price,price_adjusted,buildingsize,landsize,bedrooms,bathrooms,parking,medianPrice,propertyFeatures
CL-5995-AZ,Apartment,Apartment / Unit / Flat,Sold,"15/81a Gerard Street, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$613,000 ","$613,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Secure Parking, Separate Dining, Terrace-Balcony"
WV-1315-LK,Apartment,Apartment / Unit / Flat,Sold,"2/31 Belmont Avenue, WOLLSTONECRAFT NSW 2065",NSW,north_shore_lower,Wollstonecraft,2065,48722,"$640,000 ","$640,000 ",0,0,2,1,1,0K,"Internal Laundry, Intercom, Balcony / Deck, Built in wardrobes, Dishwasher"
VX-8931-RX,House,House,Sold,"37 Murray Farm Road, CARLINGFORD NSW 2118",NSW,northern_suburbs,Carlingford,2118,8942,"$631,000 ","$631,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"117 Yangoora Road, Lakemba NSW 2195",NSW,canterbury_bankstown,Lakemba,2195,24852,"$562,500 ","$562,500 ",169,0,2,1,1,0K,Air Conditioning
WZ-9793-SO,Apartment,Apartment / Unit / Flat,Sold,"23/255 Anzac Pde, Kingsford NSW 2032",NSW,eastern_suburbs,Kingsford,2032,23702,"$540,000 ","$540,000 ",0,0,2,2,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Intercom,Internal Laundry,Lift,Swimming Pool"
GG-6271-LO,Apartment,Apartment / Unit / Flat,Sold,"63/16 Boronia Street, KENSINGTON NSW 2033",NSW,eastern_suburbs,Kensington,2033,23092,Price Withheld,$0 ,0,0,2,1,1,0K,
MJ-4989-YS,House,Villa,Sold,"3/17 Barnsbury Grove, BEXLEY NORTH NSW 2207",NSW,st_george,Bexley North,2207,3882,"$635,000 ","$635,000 ",0,0,2,1,1,0K,"Air Conditioning, Close to Schools, Close to Shops, Close to Transport, Garden, Secure Parking"
OO-2837-QS,Apartment,Apartment / Unit / Flat,Sold,"4/33 Kinsellas Drive, Lane Cove NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$790,000 ","$790,000 ",0,0,2,2,1,0K,
SC-7065-QR,Apartment,Apartment / Unit / Flat,Sold,"12/14-18 College Crescent, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$435,000 ","$435,000 ",0,0,2,2,1,0K,
TA-4381-XN,House,House,Sold,"47 Jubilee  Avenue, Carlton NSW 2218",NSW,st_george,Carlton,2218,8952,"$510,000 ","$510,000 ",0,0,2,1,2,0K,
DF-4209-YI,Apartment,Apartment / Unit / Flat,Sold,"1/80 Macpherson Street, Bronte NSW 2024",NSW,eastern_suburbs,Bronte,2024,6552,"$590,000 ","$590,000 ",0,squareMeter sqm,2,1,1,0K,
A6662576,Apartment,Apartment / Unit / Flat,Sold,"601/221 Ben Boyd Road, Cremorne NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$600,000 ","$600,000 ",0,0,1,1,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Gas,Intercom,Internal Laundry,Lift,Quiet Location,Secure parking,Views"
,Apartment,Apartment / Unit / Flat,Sold,"7710/177 Mitchell Road, Erskineville NSW 2043",NSW,inner_west,Erskineville,2043,15982,"$580,000 ","$580,000 ",0,0,2,2,1,0K,
KZ-1137-YU,House,Villa,Sold,"2/71 Robinson Street North, Wiley Park NSW 2195",NSW,canterbury_bankstown,Wiley Park,2195,48032,"$464,000 ","$464,000 ",0,0,2,1,1,0K,
OO-2210-PI,Apartment,Apartment / Unit / Flat,Sold,"78/7 LAVENDER STREET, LAVENDER BAY NSW 2060",NSW,north_shore_lower,Lavender Bay,2060,25182,"$790,000 ","$790,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Shops, Close to Transport, Secure Parking"
,Apartment,Apartment / Unit / Flat,Sold,"6/203 Auburn Road, Yagoona NSW 2199",NSW,canterbury_bankstown,Yagoona,2199,49732,"$540,000 ","$540,000 ",0,0,2,2,1,0K,
CL-8062-FQ,Apartment,Apartment / Unit / Flat,Sold,"9/36 Jersey Ave, MORTDALE NSW 2223",NSW,st_george,Mortdale,2223,29922,"$450,000 ","$450,000 ",0,0,2,1,1,0K,
SC-7784-ZP,Apartment,Apartment / Unit / Flat,Sold,"2/53 Redman Road, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$425,000 ","$425,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"B205/1 Avenue of Europe, Newington NSW 2127",NSW,inner_west,Newington,2127,32572,"$595,000 ","$595,000 ",0,0,1,1,1,0K,"Air Conditioning, Heating, Close to Shops, Close to Transport, Internal Laundry, Modern Bathroom, Gym, Intercom, Balcony, Swimming Pool, Sauna, Lift, Balcony / Patio / Terrace, Broadband, Built in Wardrobes, Living Area, Study, BBQ, Entertainment Area, Secure Parking, Storage Area, Swipe Card, Close to Parklands"
WI-1710-CG,House,House,Sold,"55 Arthur Street, MARRICKVILLE NSW 2204",NSW,inner_west,Marrickville,2204,27552,"$705,000 ","$705,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport"
,Apartment,Apartment / Unit / Flat,Sold,"3306/2 Quay Street, Haymarket NSW 2000",NSW,sydney_city,Haymarket,2000,20682,Price Withheld,$0 ,55,0,1,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"13/108-110 Broomfield Street, Cabramatta NSW 2166",NSW,liverpool_fairfield,Cabramatta,2166,8072,"$428,000 ","$428,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Balcony, Close to Station"
AA-7385-EK,Apartment,Apartment / Unit / Flat,Sold,"10/23 Gosport Street, Cronulla NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$602,000 ","$602,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Balcony, Broadband, Dishwasher, Floorboards"
SU-8568-XG,Apartment,Apartment / Unit / Flat,Sold,"19/14-16 freeman road, Chatswood NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$475,000 ","$475,000 ",75,0,1,1,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Gas,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Quiet Location"
A7350884,Apartment,Apartment / Unit / Flat,Sold,"2/61 Tennyson Road, Greenacre NSW 2190",NSW,canterbury_bankstown,Greenacre,2190,19312,"$501,000 ","$501,000 ",0,113 sqm,2,2,1,0K,
A31766072,Apartment,Apartment / Unit / Flat,Sold,"11/9-21 Hillcrest Street, HOMEBUSH NSW 2140",NSW,inner_west,Homebush,2140,21262,"$445,000 ","$445,000 ",0,0,2,2,1,0K,
KO-3218-LP,Apartment,Apartment / Unit / Flat,Sold,"26/58-70 Orpington Street, Ashfield NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$458,000 ","$458,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"49/68-70 Courallie Avenue, Homebush West NSW 2140",NSW,inner_west,Homebush West,2140,21292,"$464,000 ","$464,000 ",103 sqm,0,2,1,1,0K,"Air conditioning,Balcony / Deck,Built in wardrobes,Dishwasher,Ensuite,Gas,Intercom,Internal Laundry,North Facing,Secure Parking"
JF-4853-KC,Apartment,Apartment / Unit / Flat,Sold,"9/5 Tonkin St, Cronulla NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$476,000 ","$476,000 ",0,0,1,1,1,0K,
LK-8448-SS,Apartment,Apartment / Unit / Flat,Sold,"17/156-162 Hampden Road, Abbotsford NSW 2046",NSW,inner_west,Abbotsford,2046,32,"$735,000 ","$735,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony"
JD-3476-PT,House,Villa,Sold,"11/32 Yathong Road, Caringbah NSW 2229",NSW,sutherland,Caringbah,2229,8922,"$445,000 ","$445,000 ",0,167 sqm,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"2/203 Waterloo Road, Marsfield NSW 2122",NSW,northern_suburbs,Marsfield,2122,27602,Price Withheld,$0 ,0,0,2,1,1,0K,
IG-3472-BC,Apartment,Apartment / Unit / Flat,Sold,"18/5 Devitt Avenue, NEWINGTON NSW 2127",NSW,inner_west,Newington,2127,32572,"$550,000 ","$550,000 ",0,0,2,2,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"99/14-28 Blues Point Road, McMahons Point NSW 2060",NSW,north_shore_lower,Mcmahons Point,2060,28062,"$670,000 ","$670,000 ",0,0,1,1,1,0K,
NF-6941-KZ,Apartment,Apartment / Unit / Flat,Sold,"11/31 College Street, Drummoyne NSW 2047",NSW,inner_west,Drummoyne,2047,14142,"$560,000 ","$560,000 ",0,0,2,2,1,0K,Secure Parking
DV-1575-MD,House,House,Sold,"3 Fifth Avenue, Jannali NSW 2226",NSW,sutherland,Jannali,2226,22102,"$530,000 ","$530,000 ",0,0,2,1,3,0K,
MG-7834-XT,Apartment,Apartment / Unit / Flat,Sold,"1410/88-90 George Street, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,Price Withheld,$0 ,0,squareMeter sqm,2,2,1,0K,
DF-7011-AJ,Apartment,Apartment / Unit / Flat,Sold,"6/27-29 Meehan Street, Granville NSW 2142",NSW,parramatta,Granville,2142,19092,"$420,000 ","$420,000 ",0,0,2,1,1,0K,"Bath,Built in wardrobes,Dishwasher,Internal Laundry,Secure Parking"
A12439978,Apartment,Apartment / Unit / Flat,Sold,"1302/2 Atchison Street, ST LEONARDS NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$785,000 ","$785,000 ",0,0,2,2,1,0K,Secure Parking
JE-2081-HK,Apartment,Apartment / Unit / Flat,Sold,"7/1-2 South Pde, Campsie NSW 2194",NSW,canterbury_bankstown,Campsie,2194,8562,"$510,000 ","$510,000 ",0,158 sqm,2,2,1,0K,"Air conditioning,Alarm System,Balcony / Deck,Bath,Built in wardrobes,Cable or Satellite,City Views,Dishwasher,Ensuite,Floorboards,Gas,Intercom,Internal Laundry,North Facing,Secure Parking"
,Apartment,Apartment / Unit / Flat,Sold,"3/30 Bond St, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$732,000 ","$732,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"8/16-18 Dowling Street, Queenscliff NSW 2096",NSW,northern_beaches,Queenscliff,2096,36472,"$775,000 ","$775,000 ",136,0,2,1,1,0K,
A7352808,Apartment,Apartment / Unit / Flat,Sold,"3/3 Kensington Mews, Waterloo NSW 2017",NSW,eastern_suburbs,Waterloo,2017,46622,"$482,500 ","$482,500 ",0,0,1,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"17210/177-219 Mitchell Road, Erskineville NSW 2043",NSW,inner_west,Erskineville,2043,15982,Price Withheld,$0 ,0,0,1,1,1,0K,
A25873392,Apartment,Apartment / Unit / Flat,Sold,"2/105 Church Street, Parramatta NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$624,000 ","$624,000 ",0,0,2,2,1,0K,"Ensuite(s),Ensuite,Intercom,Built in wardrobes,Internal Laundry,Gas,Dishwasher,Secure Parking"
YM-5501-CR,Apartment,Apartment / Unit / Flat,Sold,"20/158 Alison Road, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$600,000 ","$600,000 ",0,0,2,1,1,0K,"Formal Lounge, Internal Laundry, Modern Kitchen, Balcony, Built In's All Rooms, Entirely Renovated, Formal Dining, Security Building, Unit"
A6678879,Apartment,Apartment / Unit / Flat,Sold,"18/29 Littleton Street, RIVERWOOD NSW 2210",NSW,st_george,Riverwood,2210,37282,"$565,500 ","$565,500 ",0,0,2,1,1,0K,
PZ-7855-NF,Apartment,Apartment / Unit / Flat,Sold,"404/7 Sterling  Circuit, Camperdown NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$568,000 ","$568,000 ",0,Square sqm,1,1,1,0K,
FI-3659-FX,Apartment,Apartment / Unit / Flat,Sold,"17/18 Belmore Street, ARNCLIFFE NSW 2205",NSW,st_george,Arncliffe,2205,1072,"$419,000 ","$419,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
VS-8388-XB,Apartment,Apartment / Unit / Flat,Sold,"4/7 Fairway Close, Manly Vale NSW 2093",NSW,northern_beaches,Manly Vale,2093,27242,"$405,000 ","$405,000 ",0,0,2,1,1,0K,"Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Internal Laundry,Modern Bathroom,Modern Kitchen,Polished TimberFloor,Quiet Location,Renovated"
NR-7421-SO,Apartment,Apartment / Unit / Flat,Sold,"9/1-7 Hume Avenue, Castle Hill NSW 2154",NSW,hills,Castle Hill,2154,9242,"$730,000 ","$730,000 ",0,183 sqm,2,2,2,0K,
,Apartment,Apartment / Unit / Flat,Sold,"70/2-4 Coulson Street, Erskineville NSW 2043",NSW,inner_west,Erskineville,2043,15982,"$612,000 ","$612,000 ",0,0,1,1,1,0K,
OF-8968-MF,Apartment,Apartment / Unit / Flat,Sold,"6/33 Railway, Eastwood NSW 2122",NSW,northern_suburbs,Eastwood,2122,15212,"$475,000 ","$475,000 ",0,0,2,2,1,0K,"Alarm System,Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Gas,Intercom,Internal Laundry,Modern Bathroom,Modern Kitchen,Polished TimberFloor"
JJ-0936-CP,Apartment,Apartment / Unit / Flat,Sold,"19/25 Ashburn Place, GLADESVILLE NSW 2111",NSW,northern_suburbs,Gladesville,2111,18082,"$575,000 ","$575,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
KF-9375-DF,Apartment,Apartment / Unit / Flat,Sold,"15/5 Maxim Street, West Ryde NSW 2114",NSW,northern_suburbs,West Ryde,2114,47422,"$550,000 ","$550,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor"
,Apartment,Apartment / Unit / Flat,Sold,"2103/177-219 Mitchell Road, Erskineville NSW 2043",NSW,inner_west,Erskineville,2043,15982,"$550,000 ","$550,000 ",135,135 sqm,2,2,1,0K,"Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Concierge / Manager,Ensuite(s),Gas,Gym,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Swimming Pool,Tennis Court"
FU-1557-OE,Apartment,Apartment / Unit / Flat,Sold,"22/7 Ralston Street, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$557,000 ","$557,000 ",0,81.00 sqm,2,1,1,0K,
LU-6821-HQ,Apartment,Apartment / Unit / Flat,Sold,"7/15 Gulliver Street, Brookvale NSW 2100",NSW,northern_beaches,Brookvale,2100,6612,"$472,000 ","$472,000 ",0,squareMeter sqm,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"1301/1 Nield Avenue, Greenwich NSW 2065",NSW,north_shore_lower,Greenwich,2065,19472,Price Withheld,$0 ,0,0,1,1,1,0K,
NW-4925-YE,House,House,Sold,"127/3 Sorrell Street, PARRAMATTA NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$410,000 ","$410,000 ",0,0,2,2,1,0K,"Close to Schools, Close to Shops, Close to Transport, Pool, Terrace-Balcony"
FI-6634-JM,Apartment,Apartment / Unit / Flat,Sold,"5/55 McCourt Street, Wiley Park NSW 2195",NSW,canterbury_bankstown,Wiley Park,2195,48032,"$430,000 ","$430,000 ",0,0,2,1,1,0K,"Bath,Internal Laundry,Balcony / Deck"
OF-4311-IQ,Apartment,Apartment / Unit / Flat,Sold,"3/16 Foamcrest Avenue, NEWPORT NSW 2106",NSW,northern_beaches,Newport,2106,32602,"$520,000 ","$520,000 ",0,0,2,1,1,0K,
AK-2562-TW,Apartment,Apartment / Unit / Flat,Sold,"14/1-3 Arthur Street, MARRICKVILLE NSW 2204",NSW,inner_west,Marrickville,2204,27552,"$550,000 ","$550,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Secure Parking, Separate Dining, Terrace-Balcony, Recently Renovated, In a Convenient Locale and Moments away from Marrickville Shops and Transport"
PQ-9667-NC,Apartment,Apartment / Unit / Flat,Sold,"60/512 Victoria Road, Ryde NSW 2112",NSW,northern_suburbs,Ryde,2112,38132,"$480,000 ","$480,000 ",0,0,2,2,1,0K,"Balcony / Patio / Terrace,Built in Wardrobes,Gym,Internal Laundry,Modern Bathroom,Spa,Swimming Pool"
YM-2407-DW,Apartment,Apartment / Unit / Flat,Sold,"2/6 Cross Street , Balgowlah NSW 2093",NSW,northern_beaches,Balgowlah,2093,1752,"$490,000 ","$490,000 ",0,0,2,1,1,0K,
IS-3250-YF,Apartment,Apartment / Unit / Flat,Sold,"19/207 Waterloo Rd, Marsfield NSW 2122",NSW,northern_suburbs,Marsfield,2122,27602,"$430,000 ","$430,000 ",0,squareMeter sqm,2,1,2,0K,
UV-6390-EX,Apartment,Apartment / Unit / Flat,Sold,"8/34 Sinclair Street, WOLLSTONECRAFT NSW 2065",NSW,north_shore_lower,Wollstonecraft,2065,48722,"$561,150 ","$561,150 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
,Apartment,Apartment / Unit / Flat,Sold,"T2,505/600 Railway Pde, Hurstville NSW 2220",NSW,st_george,Hurstville,2220,21712,Price Withheld,$0 ,0,0,1,1,1,0K,"Bath,Built in wardrobes,Gas,Intercom,Internal Laundry,Secure Parking"
XN-0247-BA,Apartment,Apartment / Unit / Flat,Sold,"8/50 Kings Road, Five Dock NSW 2046",NSW,inner_west,Five Dock,2046,17052,"$457,000 ","$457,000 ",0,0,2,1,1,0K,Secure Parking
FU-1993-AX,Apartment,Apartment / Unit / Flat,Sold,"13/9 Gaza Road, WEST RYDE NSW 2114",NSW,northern_suburbs,West Ryde,2114,47422,"$570,000 ","$570,000 ",0,0,2,1,1,0K,
A12554061,Apartment,Apartment / Unit / Flat,Sold,"22/6 Belgrave Street, KOGARAH NSW 2217",NSW,st_george,Kogarah,2217,24012,"$685,000 ","$685,000 ",0,0,2,2,1,0K,"Internal Laundry, Intercom, Balcony / Deck"
JS-7365-GK,Apartment,Apartment / Unit / Flat,Sold,"4/6-8 Ross Street, GLADESVILLE NSW 2111",NSW,northern_suburbs,Gladesville,2111,18082,"$441,000 ","$441,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Transport, Balcony"
A43529912,Apartment,Apartment / Unit / Flat,Sold,"130/7 Mooramba  Road, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$634,000 ","$634,000 ",0,0,2,1,1,0K,
QV-0571-WB,Apartment,Apartment / Unit / Flat,Sold,"108C/2-4 Darley Street, Forestville NSW 2087",NSW,northern_beaches,Forestville,2087,17272,"$570,000 ","$570,000 ",0,0,1,1,1,0K,Secure Parking
TJ-1600-UG,Apartment,Apartment / Unit / Flat,Sold,"27/13-19 Hogben Street, KOGARAH NSW 2217",NSW,st_george,Kogarah,2217,24012,"$460,000 ","$460,000 ",96 sqm,139 sqm,2,2,2,0K,
AM-2874-LU,House,Townhouse,Sold,NARRABEEN NSW 2101,NSW,northern_beaches,Narrabeen,2101,32002,"$610,000 ","$610,000 ",0,0,2,1,2,0K,
YC-4922-PW,Apartment,Apartment / Unit / Flat,Sold,"8/41-43 BANKS STREET, MONTEREY NSW 2217",NSW,st_george,Monterey,2217,29502,Price Withheld,$0 ,0,0,2,1,2,0K,
PC-4993-IS,Apartment,Apartment / Unit / Flat,Sold,"503/200 William St, Woolloomooloo NSW 2011",NSW,sydney_city,Woolloomooloo,2011,49222,"$588,000 ","$588,000 ",73 sqm,85 sqm,1,1,1,0K,"Air Conditioning/Heating,Air conditioning,Balcony / Deck,Balcony / Patio / Terrace,Bath,Built in wardrobes,Built-In Wardrobes,City Views,Close to Shops,Close to Transport,Concierge / Manager,Dishwasher,Floorboards,Formal Lounge,Gym,Heating,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Parking,Roof top bbq area,Sauna,Secure parking,Security,Views,Water Views"
AD-3282-RL,Apartment,Apartment / Unit / Flat,Sold,"2/70 Willis Street, KINGSFORD NSW 2032",NSW,eastern_suburbs,Kingsford,2032,23702,"$502,000 ","$502,000 ",0,0,2,1,1,0K,"Internal Laundry, Modern Bathroom, Modern Kitchen, Parking, Balcony, Polished Timber Floors, Storage, Built-In-Robes, Living Room"
NC-3804-LP,House,House,Sold,"54 Pearl Street, NEWTOWN NSW 2042",NSW,inner_west,Newtown,2042,32672,"$550,000 ","$550,000 ",0,0,2,1,1,0K,
JS-9453-GV,Apartment,Apartment / Unit / Flat,Sold,"9/69 Florence St, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$452,000 ","$452,000 ",0,0,1,1,1,0K,
TF-0720-FP,Apartment,Apartment / Unit / Flat,Sold,"10/180-182 Station Street, Wentworthville NSW 2145",NSW,parramatta,Wentworthville,2145,47052,"$461,000 ","$461,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
A43174142,Apartment,Apartment / Unit / Flat,Sold,"94/15 Herbert Street, ST LEONARDS NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,Price Withheld,$0 ,0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Shops, Close to Transport, Pool, Secure Parking, Terrace-Balcony, Inspect Wednesdays and Saturdays"
HZ-0028-KU,Apartment,Apartment / Unit / Flat,Sold,"24/8 Galloway Street, North Parramatta NSW 2151",NSW,parramatta,North Parramatta,2151,33282,"$500,000 ","$500,000 ",0,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Polished Timber Floor, Secure Parking, Separate Dining, Terrace-Balcony"
A12441169,Apartment,Apartment / Unit / Flat,Sold,"34/1-9 Gray Street, Sutherland NSW 2232",NSW,sutherland,Sutherland,2232,41192,"$415,000 ","$415,000 ",0,0,2,1,1,0K,
FT-8182-TG,House,House,Sold,"143 Edwin Street North, CROYDON NSW 2132",NSW,inner_west,Croydon,2132,12432,"$725,000 ","$725,000 ",0,0,2,1,2,0K,
,Apartment,Apartment / Unit / Flat,Sold,"7/1 Early St, Parramatta NSW 2150",NSW,parramatta,Parramatta,2150,35042,Price Withheld,$0 ,0,0,2,1,1,0K,"Floorboards,Air conditioning,Built in wardrobes,Internal Laundry,Gas,Cable or Satellite,Broadband internet access,Bath,Ground floor,Secure Parking,Balcony / Deck,Garden / Courtyard,Shed,Fully fenced"
ND-4354-RX,Apartment,Apartment / Unit / Flat,Sold,CARLTON NSW 2218,NSW,st_george,Carlton,2218,8952,"$486,000 ","$486,000 ",0,0,2,1,2,0K,"Air Conditioning, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Terrace-Balcony"
KB-2982-WR,Apartment,Apartment / Unit / Flat,Sold,"1/42-44 Gibbens Street, Camperdown NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$560,000 ","$560,000 ",0,0,1,1,1,0K,
JN-0994-BC,Apartment,Apartment / Unit / Flat,Sold,"701/19 Hill Rd, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$400,000 ","$400,000 ",0,0,1,1,1,0K,Secure Parking
CZ-0493-GA,Apartment,Apartment / Unit / Flat,Sold,"69/18 Cecilia St, MARRICKVILLE NSW 2204",NSW,inner_west,Marrickville,2204,27552,"$720,000 ","$720,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Garden, Secure Parking, Terrace-Balcony"
XD-1121-WT,House,House,Sold,"141 Wallumatta Road, Newport NSW 2106",NSW,northern_beaches,Newport,2106,32602,"$735,000 ","$735,000 ",0,0,2,1,1,0K,
A5861636,Apartment,Apartment / Unit / Flat,Sold,"6/44 Cremorne Road, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,Price Withheld,$0 ,0,0,2,1,1,0K,
BG-7404-UO,Apartment,Apartment / Unit / Flat,Sold,"17/40 Brickfield Street, NORTH PARRAMATTA NSW 2151",NSW,parramatta,North Parramatta,2151,33282,"$423,000 ","$423,000 ",0,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
,Apartment,Apartment / Unit / Flat,Sold,BLACKTOWN NSW 2148,NSW,western_sydney,Blacktown,2148,4552,Price Withheld,$0 ,0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
,Apartment,Apartment / Unit / Flat,Sold,"12/93-97 Bay Street, Rockdale NSW 2216",NSW,st_george,Rockdale,2216,37352,"$725,000 ","$725,000 ",0,0,2,2,1,0K,
IN-5302-LC,Apartment,Apartment / Unit / Flat,Sold,"2/56 Church Street, CAMPERDOWN NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$566,000 ","$566,000 ",0,0,1,1,1,0K,"Internal Laundry, Intercom, Balcony / Deck, Built in wardrobes, Dishwasher, Secure Parking"
CE-1513-QD,House,Villa,Sold,"3/51-53 Pennant Avenue, DENISTONE NSW 2114",NSW,northern_suburbs,Denistone,2114,13602,"$745,000 ","$745,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"A215 Pearl Street, Hurstville NSW 2220",NSW,st_george,Hurstville,2220,21712,"$566,000 ","$566,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
UK-3288-CW,Apartment,Apartment / Unit / Flat,Sold,"11/2-6 Howard Ave, Northmead NSW 2152",NSW,parramatta,Northmead,2152,33592,"$423,500 ","$423,500 ",0,0,2,1,1,0K,"Air conditioning,Balcony / Deck,Bath,Built in wardrobes,Gas,Intercom,Internal Laundry,Secure Parking"
